user.id,age,Upper_character,Lower_character,Alphabets,Numeric,Punctuation,Printable,Vowel,Consonent,All_Characters,Stop words,Upper_ratio,Lower_ratio,Number_ratio,Vowel_ratio,Consonent_ratio,Punctuation_ratio
8419,33.0,184,6425,6609,11,276,8991,2469,6522,8991,818,0.020464909353798244,0.7146034923812702,0.0012234456678901122,0.2746079412746079,0.725392058725392,0.030697364030697363
8420,27.0,214,9489,9703,28,514,13090,3713,9377,13090,1058,0.016348357524828112,0.7249045072574485,0.0021390374331550803,0.2836516424751719,0.7163483575248281,0.03926661573720397
8421,16.0,309,4993,5302,23,465,7257,1912,5345,7257,471,0.04257957833815626,0.6880253548298195,0.0031693537274355794,0.2634697533416012,0.7365302466583988,0.06407606448945845
8422,25.0,8348,149574,157922,358,9146,215797,60589,155208,215797,15652,0.03868450441850443,0.693123630078268,0.0016589665287283883,0.2807685000254869,0.7192314999745131,0.04238242422276491
8423,24.0,647,9918,10565,55,1080,14890,3884,11006,14890,851,0.04345198119543318,0.6660846205507052,0.0036937541974479517,0.26084620550705173,0.7391537944929483,0.0725319006044325
8424,34.0,349,6831,7180,251,262,9804,2824,6980,9804,758,0.03559771521827825,0.6967564259485924,0.025601795185638515,0.28804569563443494,0.7119543043655651,0.02672378620971032
8425,23.0,1035,31175,32210,18,1375,42539,12213,30326,42539,3384,0.02433061425985566,0.7328569077787442,0.00042314111756270716,0.2871012482662968,0.7128987517337032,0.032323279813817905
8426,,479,13514,13993,58,687,18712,5321,13391,18712,1511,0.02559854638734502,0.7222103463018384,0.003099615220179564,0.28436297563061136,0.7156370243693886,0.036714407866609663
8427,34.0,68,1728,1796,1,67,2423,678,1745,2423,193,0.028064382996285598,0.7131654973173751,0.0004127115146512588,0.2798184069335534,0.7201815930664466,0.02765167148163434
8428,,125,4728,4853,23,235,6453,1894,4559,6453,551,0.019370835270416862,0.7326824732682473,0.0035642336897567023,0.29350689601735624,0.7064931039826438,0.0364171703083837
8429,,274,1346,1620,3,184,2461,646,1815,2461,109,0.11133685493701748,0.5469321414059325,0.001219016659894352,0.2624949207639171,0.7375050792360829,0.07476635514018691
8430,27.0,2681,80288,82969,115,3446,108974,32113,76861,108974,9223,0.024602198689595685,0.7367628975718978,0.001055297593921486,0.29468497072696237,0.7053150292730376,0.031622221814377745
8431,24.0,458,7898,8356,69,500,11953,3229,8724,11953,720,0.03831674056722162,0.6607546222705597,0.005772609386764829,0.27014138709947294,0.7298586129005271,0.041830502802643686
8432,13.0,802,9220,10022,105,793,14168,3806,10362,14168,908,0.05660643704121965,0.6507622811970638,0.007411067193675889,0.2686335403726708,0.7313664596273292,0.055971202710333144
8433,25.0,422,11938,12360,44,375,16395,4777,11618,16395,1282,0.02573955474229948,0.7281488258615432,0.002683745044220799,0.2913693199146081,0.7086306800853919,0.022872827081427266
8434,34.0,1921,40081,42002,61,2036,56337,15911,40426,56337,4410,0.03409837229529439,0.7114507339758951,0.00108276976054813,0.28242540426362783,0.7175745957363722,0.036139659548786764
8435,14.0,1453,26733,28186,191,1709,39278,10941,28337,39278,2566,0.036992718570191964,0.6806100106930089,0.004862773053617801,0.278552879474515,0.721447120525485,0.04351036203472682
8436,17.0,308,16557,16865,55,994,22736,6391,16345,22736,1887,0.013546798029556651,0.7282283603096411,0.002419071076706545,0.2810960591133005,0.7189039408866995,0.0437192118226601
8437,16.0,540,11077,11617,8,601,15265,4501,10764,15265,1216,0.03537504094333443,0.7256469046839175,0.0005240746806419915,0.29485751719620046,0.7051424828037995,0.03937111038322961
8438,25.0,809,15428,16237,89,633,21562,6125,15437,21562,1700,0.037519710601984974,0.7155180409980522,0.004127631945088582,0.28406455801873665,0.7159354419812634,0.029357202485854744
8439,,554,13820,15136,98,1920,21982,5009,16973,21982,1135,0.025202438358657084,0.6286962059867164,0.0044581930670548634,0.22786825584569192,0.7721317441543081,0.08734419070148303
8440,17.0,305,8067,8372,14,308,10890,3194,7696,10890,823,0.02800734618916437,0.7407713498622589,0.0012855831037649219,0.2932966023875115,0.7067033976124886,0.028282828282828285
8441,15.0,914,41837,42751,200,2672,57539,16319,41220,57539,4995,0.01588487808269174,0.7271068318879369,0.003475903300370184,0.28361632979370516,0.7163836702062949,0.04643806809294566
8442,,330,9825,10155,81,575,13672,3828,9844,13672,974,0.024136922176711526,0.718622001170275,0.0059245172615564655,0.2799882972498537,0.7200117027501463,0.04205675833820948
8443,16.0,116,2990,3106,33,207,4149,1133,3016,4149,287,0.027958544227524706,0.7206555796577488,0.007953723788864787,0.2730778500843577,0.7269221499156423,0.049891540130151846
8444,13.0,47,1717,1764,0,57,2411,672,1739,2411,208,0.019493985897967647,0.7121526337619245,0.0,0.278722521775197,0.721277478224803,0.02364164247200332
8445,24.0,535,15104,15639,255,509,20035,6058,13977,20035,1394,0.026703269278762168,0.7538807087596706,0.01272772647866234,0.30237085101073125,0.6976291489892688,0.02540554030446718
8446,,142,2890,3032,22,178,4130,1158,2972,4130,306,0.03438256658595642,0.6997578692493946,0.005326876513317191,0.2803874092009685,0.7196125907990315,0.043099273607748186
8447,25.0,1118,32646,33764,105,1622,44426,12875,31551,44426,3112,0.025165443659118533,0.7348399585828118,0.0023634808445504884,0.2898077702246432,0.7101922297753568,0.036510151712960875
8448,,532,17787,18319,83,835,24109,6871,17238,24109,2220,0.022066448214359782,0.7377742751669502,0.0034426977477290638,0.2849973039114024,0.7150026960885976,0.034634368907876724
8449,,837,13259,14096,53,1481,19977,5283,14694,19977,1292,0.0418981829103469,0.6637132702608,0.002653051008659959,0.2644541222405767,0.7355458777594234,0.07413525554387546
8450,38.0,502,12308,12810,82,396,16417,4964,11453,16417,978,0.030578059328744595,0.7497106657732838,0.004994822440153499,0.3023694950356338,0.6976305049643662,0.02412133763781446
8451,,141,5558,5699,11,300,7325,2164,5161,7325,446,0.01924914675767918,0.7587713310580205,0.0015017064846416382,0.2954266211604096,0.7045733788395905,0.040955631399317405
8452,26.0,1392,41206,42598,202,2783,57083,15836,41247,57083,3862,0.024385543857190408,0.721861149554158,0.003538706795368148,0.2774205980764851,0.7225794019235149,0.04875356936390869
8453,,160,2099,2259,65,119,3089,860,2229,3089,212,0.05179669796050502,0.6795079313693752,0.021042408546455164,0.27840725153771445,0.7215927484622855,0.038523794108125606
8454,,113071,1894790,2007861,9074,106641,2638768,752976,1885792,2638768,153826,0.04284992087216458,0.7180585788519491,0.003438725950898298,0.28535134577954563,0.7146486542204544,0.040413177664728385
8455,23.0,99,1682,1781,5,80,2436,668,1768,2436,167,0.04064039408866995,0.6904761904761905,0.002052545155993432,0.2742200328407225,0.7257799671592775,0.03284072249589491
8456,25.0,75,2977,3052,13,198,4013,1181,2832,4013,309,0.01868925990530775,0.7418390231746823,0.00323947171692001,0.2942935459755794,0.7057064540244207,0.04933964615001246
8457,17.0,194,3824,4018,19,224,5486,1518,3968,5486,400,0.035362741523878964,0.6970470288005833,0.0034633612832664965,0.27670433831571273,0.7232956616842873,0.04083120670798396
8458,26.0,1699,37843,39542,279,1833,53136,14935,38201,53136,3824,0.031974555856669674,0.7121913580246914,0.005250677506775068,0.28107121348991265,0.7189287865100873,0.03449638663053297
8459,17.0,638,3382,4020,12,281,5984,1494,4490,5984,291,0.10661764705882353,0.5651737967914439,0.002005347593582888,0.24966577540106952,0.7503342245989305,0.04695855614973262
8460,15.0,2635,24155,26790,116,1934,36893,10316,26577,36893,2381,0.07142276312579622,0.6547312498305912,0.0031442279023120917,0.27961944000216843,0.7203805599978316,0.05242186864716884
8461,,98,5993,6091,21,239,7986,2322,5664,7986,702,0.012271475081392437,0.7504382669671926,0.002629601803155522,0.2907588279489106,0.7092411720510894,0.029927372902579515
8462,,155,4013,4168,4,227,5560,1577,3983,5560,434,0.02787769784172662,0.7217625899280575,0.0007194244604316547,0.28363309352517985,0.7163669064748202,0.040827338129496404
8463,,104,6278,6382,22,340,8605,2483,6122,8605,756,0.012085996513654851,0.7295758280069727,0.002556653108657757,0.28855316676350956,0.7114468332364904,0.039511911679256245
8464,25.0,1903,35761,37664,123,2386,51504,14199,37305,51504,3435,0.036948586517552034,0.694334420627524,0.0023881640260950605,0.27568732525629075,0.7243126747437092,0.04632649891270581
8465,24.0,157,5516,5673,44,267,7509,2189,5320,7509,640,0.02090824344120389,0.7345851644693036,0.005859635104541217,0.29151684645092557,0.7084831535490744,0.035557331202556934
8466,15.0,403,6814,7217,14,400,9641,2787,6854,9641,691,0.04180064308681672,0.7067731563115859,0.0014521315216263872,0.28907789648376725,0.7109221035162328,0.04148947204646821
8467,40.0,264,7762,8026,59,295,10386,3052,7334,10386,760,0.025418833044482957,0.7473522048911997,0.005680724051607934,0.2938571153475833,0.7061428846524167,0.02840362025803967
8468,,841,13700,14541,97,573,19144,5520,13624,19144,1127,0.04393021312160468,0.7156289176765567,0.0050668616798997075,0.2883409945674885,0.7116590054325115,0.029931048892603427
8469,,9027,132261,141288,115,12558,200987,55151,145836,200987,13040,0.044913352604894846,0.6580574863050844,0.0005721763099105912,0.27440083189460013,0.7255991681053998,0.06248165304223656
8470,,108,3029,3137,18,132,4111,1193,2918,4111,349,0.02627098029676478,0.736803697397227,0.004378496716127463,0.2901970323522257,0.7098029676477743,0.032108975918268064
8471,16.0,368,17357,17725,10,783,23019,6797,16222,23019,1926,0.015986793518397845,0.7540292801598679,0.0004344237369129849,0.29527781397975583,0.7047221860202442,0.03401537860028672
8472,23.0,103,3518,3621,27,98,4703,1383,3320,4703,381,0.021900914310014886,0.748033170316819,0.005741016372528174,0.29406761641505424,0.7059323835849458,0.020837763129917076
8473,14.0,503,16154,16657,41,654,21293,6191,15102,21293,1363,0.023622786831353028,0.7586530784764947,0.0019255154276053162,0.29075282956840276,0.7092471704315972,0.030714319259850655
8474,26.0,794,22404,23198,79,1194,30765,8594,22171,30765,2206,0.025808548675442872,0.7282301316431009,0.0025678530797984722,0.27934340971883637,0.7206565902811637,0.038810336421257925
8475,,425,7767,8192,93,358,10979,3090,7889,10979,941,0.038710265051461884,0.7074414791875399,0.008470716823025776,0.2814463976682758,0.7185536023317242,0.032607705619819655
8476,23.0,106,6526,6632,10,246,8886,2544,6342,8886,818,0.011928876884987621,0.7344136844474454,0.0011253657438667567,0.2862930452397029,0.7137069547602971,0.027683997299122215
8477,,138,3176,3314,15,157,4428,1300,3128,4428,369,0.03116531165311653,0.7172538392050587,0.0033875338753387536,0.2935862691960253,0.7064137308039747,0.035456187895212286
8478,15.0,289,5900,6189,32,503,8543,2300,6243,8543,563,0.033828865738031136,0.6906239026103242,0.0037457567599204025,0.26922626711927894,0.730773732880721,0.05887861406999883
8479,,150,3888,4038,8,209,5375,1531,3844,5375,442,0.027906976744186046,0.7233488372093023,0.0014883720930232557,0.2848372093023256,0.7151627906976744,0.03888372093023256
8480,26.0,670,25401,26071,92,2473,34629,9830,24799,34629,2233,0.019347945363712496,0.7335181495278523,0.002656732796211268,0.28386612376909526,0.7161338762309047,0.07141413266337462
8481,16.0,646,12972,13618,61,851,18607,5163,13444,18607,1459,0.03471811683774923,0.6971569839307787,0.003278336110066104,0.2774762186273983,0.7225237813726018,0.04573547589616811
8482,,109,2308,2417,2,43,3657,903,2754,3657,208,0.02980585179108559,0.6311184030626197,0.0005468963631391851,0.2469237079573421,0.7530762920426579,0.01175827180749248
8483,37.0,70,2253,2323,7,103,3098,892,2206,3098,237,0.022595222724338282,0.7272433828276307,0.0022595222724338285,0.2879276952872821,0.7120723047127179,0.03324725629438347
8484,24.0,3338,48455,51793,1513,3446,73032,19528,53504,73032,4772,0.04570599189396429,0.663476284368496,0.020716945996275604,0.2673896374192135,0.7326103625807865,0.04718479570599189
8485,,103,4529,4632,4,152,5938,1791,4147,5938,388,0.01734590771303469,0.7627147187605254,0.0006736274840013472,0.3016167059616032,0.6983832940383967,0.025597844392051195
8486,,936,3434,4370,51,121,5740,1664,4076,5740,390,0.16306620209059233,0.5982578397212543,0.008885017421602788,0.2898954703832753,0.7101045296167248,0.0210801393728223
8487,17.0,837,32150,32987,73,1858,46017,12572,33445,46017,3401,0.018188930177977704,0.698654844948606,0.0015863702544711737,0.27320338135906297,0.726796618640937,0.04037638264119782
8488,,1903,41235,43138,285,3093,57948,16379,41569,57948,4355,0.03283978739559605,0.7115862497411473,0.004918202526402982,0.28264996203492787,0.7173500379650721,0.053375440049699734
8489,26.0,164,5238,5402,3,236,7092,2002,5090,7092,516,0.023124647490129723,0.7385786802030457,0.00042301184433164127,0.2822899041173153,0.7177100958826848,0.03327693175408911
8490,17.0,3094,122684,125778,205,5241,164552,48164,116388,164552,13682,0.018802566969711703,0.7455637123827118,0.001245806796635714,0.2926977490398172,0.7073022509601828,0.03185011424959891
8491,36.0,118,1698,1816,7,284,2793,690,2103,2793,213,0.042248478338703904,0.6079484425349087,0.002506265664160401,0.24704618689581095,0.7529538131041891,0.1016827783745077
8492,13.0,358,3025,3383,70,369,4828,1018,3810,4828,177,0.07415078707539353,0.6265534382767192,0.014498757249378625,0.2108533554266777,0.7891466445733223,0.07642916321458161
8493,24.0,2232,34987,37219,228,2374,49713,14142,35571,49713,3656,0.04489771287188462,0.7037796954518939,0.004586325508418321,0.28447287429847323,0.7155271257015268,0.04775410858326796
8494,,524,8604,9128,54,811,12229,3247,8982,12229,640,0.04284896557363644,0.7035734728923052,0.004415733093466351,0.26551639545343036,0.7344836045465696,0.06631776923705945
8495,16.0,172,3800,3972,2,184,5275,1495,3780,5275,415,0.032606635071090045,0.7203791469194313,0.0003791469194312796,0.2834123222748815,0.7165876777251184,0.03488151658767773
8496,,65,2042,2107,11,299,2945,778,2167,2945,136,0.022071307300509338,0.6933786078098472,0.003735144312393888,0.2641765704584041,0.735823429541596,0.10152801358234295
8497,24.0,2752,172701,175453,1832,11012,242903,66364,176641,243005,18896,0.011324869858644884,0.7106890804715952,0.007538939527993251,0.27309726137322277,0.7269027386267772,0.04531594000123454
8498,,858,11629,12487,45,1099,16976,4886,12090,16976,1055,0.05054194156456174,0.6850259189443921,0.0026508011310084826,0.287818096135721,0.7121819038642789,0.06473845428840716
8499,24.0,316,6967,7283,21,292,9686,2776,6910,9686,760,0.0326244063596944,0.7192855667974396,0.0021680776378277928,0.2865992153623787,0.7134007846376214,0.03014660334503407
8500,,366,9150,9516,15,496,12449,3603,8846,12449,926,0.0293999518033577,0.7349987950839425,0.0012049160575146598,0.2894208370150213,0.7105791629849787,0.03984255763515142
8501,17.0,466,10367,10833,29,659,14604,4099,10505,14604,1095,0.031909066009312516,0.7098740071213366,0.001985757326759792,0.2806765269789099,0.7193234730210901,0.04512462339085182
8502,26.0,1075,31390,32465,147,2047,42431,11921,30510,42431,3062,0.02533525017086564,0.7397893049892768,0.0034644481628997668,0.2809502486389668,0.7190497513610332,0.04824302986024369
8503,16.0,4412,136011,140423,314,8838,187065,53559,133506,187065,14531,0.023585384759308263,0.7270788228690562,0.0016785609280196723,0.2863122444070243,0.7136877555929757,0.047245609814770266
8504,45.0,10555,258300,268855,1420,9940,350259,103051,247208,350259,24978,0.03013484307326864,0.7374542838299658,0.004054142791477164,0.29421371042571354,0.7057862895742865,0.02837899954034015
8505,16.0,658,3546,4204,469,1034,7222,1556,5666,7222,108,0.09111049570756023,0.4909997230684021,0.0649404597064525,0.21545278316255884,0.7845472168374411,0.14317363611188036
8506,,227,36633,36860,327,3656,50619,13743,36876,50619,3133,0.004484482111460124,0.7237005867362057,0.006460024891839033,0.27149884430747345,0.7285011556925265,0.07222584405065292
8507,23.0,111,3399,3510,5,152,4675,1338,3337,4675,384,0.02374331550802139,0.7270588235294118,0.0010695187165775401,0.2862032085561497,0.7137967914438502,0.03251336898395722
8508,13.0,21843,37205,59048,116,5335,81689,22809,58880,81689,3800,0.2673921825459976,0.4554468777926037,0.0014200198313114372,0.27921752010674633,0.7207824798932537,0.06530867069005619
8509,,223,6185,6408,28,315,8692,2447,6245,8692,665,0.025655775425678786,0.7115738610216291,0.0032213529682466636,0.2815232397606995,0.7184767602393005,0.03624022089277497
8510,16.0,161,4863,5024,35,230,6746,1927,4819,6746,645,0.023865994663504298,0.7208716276311888,0.005188259709457456,0.28565075600355766,0.7143492439964423,0.03409427809072043
8511,34.0,89,1952,2041,10,72,2787,765,2022,2787,207,0.031933979189092215,0.700394689630427,0.003588087549336204,0.2744886975242196,0.7255113024757804,0.02583423035522067
8512,16.0,113,5499,5612,4,229,7237,2154,5084,7238,573,0.015612047526941144,0.7597402597402597,0.0005526388505111909,0.2975960210002763,0.7024039789997237,0.03163857419176568
8513,16.0,2023,38724,40963,805,5215,57370,15108,42262,57370,2721,0.03526233222938818,0.6749869269653129,0.014031723897507408,0.26334321073731914,0.7366567892626809,0.09090116785776538
8514,16.0,14,10468,10482,68,580,13889,3878,10011,13889,1206,0.0010079919360645115,0.7536899704802361,0.004895960832313341,0.27921376628986966,0.7207862337101303,0.04175966592267262
